Accelerometer_x,Accelerometer_y,Accelerometer_z,Gyroscope_x,Gyroscope_y,Gyroscope_z,Magnetometer_x,Magnetometer_y,Magnetometer_z,Position
-0.03,-1.01,0.06,2.26,1.46,0.67,16.91,40.14,6.43,"Side
"
,,,,,,,,,
-0.03,-1,0.08,0.18,1.59,0,16.52,39.99,7.58,"Side
"
,,,,,,,,,
-0.03,-1.01,0.07,1.95,2.01,0.12,16.31,39.55,7.47,"Side
"
,,,,,,,,,
-0.03,-1.01,0.08,0.92,1.77,0.18,16.98,39.94,6.95,"Side
"
,,,,,,,,,
-0.03,-1.01,0.08,4.15,2.01,0.31,16.92,40.34,7.31,"Side
"
,,,,,,,,,
-0.03,-1.01,0.07,3.36,1.71,0.24,16.97,39.58,6.7,"Side
"
,,,,,,,,,
-0.03,-1.01,0.07,2.69,1.89,0.18,17.63,39.6,6.99,"Side
"
,,,,,,,,,
-0.02,-1.01,0.07,0.98,1.34,0.67,16.81,39.51,6.26,"Side
"
,,,,,,,,,
-0.02,-1.01,0.07,3.23,1.95,0.31,16.82,39.87,6.97,"Side
"
,,,,,,,,,
-0.03,-1.01,0.06,0.31,1.71,0.06,16.88,39.53,6.2,"Side
"
,,,,,,,,,
-0.03,-1,0.09,2.08,0.79,1.22,16.87,40.19,6.73,"Side
"
,,,,,,,,,
0.04,-1,0.07,13.43,1.46,0.24,16.16,41.03,7.29,"Side
"
,,,,,,,,,
-0.02,-1.02,0.04,-6.04,4.21,-1.53,17.05,40.16,8.13,"Side
"
,,,,,,,,,
-0.04,-0.99,0.12,-23.07,6.9,-0.79,17.25,39.87,6.6,"Side
"
,,,,,,,,,
-0.02,-1.01,0.07,4.76,1.95,1.04,16.98,39.42,6.91,"Side
"
,,,,,,,,,
-0.02,-1.01,0.09,-6.29,2.38,0.24,17.36,40.16,7.26,"Side
"
,,,,,,,,,
-0.03,-1,0.11,-8.73,2.93,-0.61,17.87,39.06,6.6,"Side
"
,,,,,,,,,
-0.03,-1,0.12,1.83,1.53,0.24,17.64,39.98,6.07,"Side
"
,,,,,,,,,
-0.02,-1.01,0.1,6.47,0.06,1.22,17,40.05,6.74,"Side
"
,,,,,,,,,
-0.02,-1,0.11,0.37,1.95,0,17.16,40.37,5.99,"Side
"
,,,,,,,,,
-0.03,-1,0.1,13.55,1.71,0,17.48,40,6.74,"Side
"
,,,,,,,,,
-0.03,-1.01,0.08,9.16,0.67,1.1,17.2,40.66,6.81,"Side
"
,,,,,,,,,
-0.02,-1.01,0.09,7.02,0.79,0.92,16.61,40.69,7.19,"Side
"
,,,,,,,,,
-0.03,-1.01,0.08,3.6,2.2,-0.12,16.72,40.04,6.92,"Side
"
,,,,,,,,,
-0.03,-1.01,0.08,3.78,1.89,0.31,17.4,39.75,7.52,"Side
"
,,,,,,,,,
-0.02,-1.01,0.07,5.98,1.71,0.49,16.69,40.58,7.23,"Side
"
,,,,,,,,,
-0.02,-1.01,0.08,2.93,1.28,0.43,16.47,40.76,7.42,"Side
"
,,,,,,,,,
-0.03,-1.01,0.07,1.28,1.65,0,16.17,40.09,8.11,"Side
"
,,,,,,,,,
-0.03,-1.01,0.08,2.56,1.65,0.18,16.81,40.65,6.71,"Side
"
,,,,,,,,,
-0.02,-1.01,0.08,3.05,1.34,0.55,16.59,40.54,7.39,"Side
"
,,,,,,,,,
-0.02,-1.01,0.07,4.39,1.34,0.37,16.32,40.63,6.97,"Side
"
,,,,,,,,,
-0.03,-1.01,0.07,0.73,1.71,-0.06,16.7,40.34,7.31,"Side
"
,,,,,,,,,
-0.02,-1.01,0.08,1.53,1.53,0.18,16.42,40.59,7.71,"Side
"
,,,,,,,,,
-0.02,-1.01,0.08,3.42,1.71,0.24,16.87,40.36,8.53,"Side
"
,,,,,,,,,
-0.03,-1.01,0.07,4.27,1.46,0.24,16.86,40.17,7.84,"Side
"
,,,,,,,,,
-0.03,-1.01,0.08,1.65,1.77,0.43,16.69,40.16,7.29,"Side
"
,,,,,,,,,
-0.02,-1.01,0.08,3.42,1.46,0.24,16.61,40.3,8.76,"Side
"
,,,,,,,,,
-0.03,-1.01,0.08,3.72,1.46,0.43,16.2,40.32,7.76,"Side
"
,,,,,,,,,
-0.02,-1.01,0.08,1.83,1.65,0.18,17,40.27,8.36,"Side
"
,,,,,,,,,
-0.02,-1.01,0.08,2.08,1.46,0.31,16.67,40.43,7.62,"Side
"
,,,,,,,,,
-0.03,-1.01,0.08,4.03,1.46,0.43,16.3,40.43,7.45,"Side
"
,,,,,,,,,
-0.02,-1.01,0.08,1.95,1.77,0.18,15.97,39.87,7.26,"Side
"
,,,,,,,,,
-0.03,-1.01,0.07,5.68,1.77,0.18,16.56,40.56,7.52,"Side
"
,,,,,,,,,
-0.03,-1.01,0.07,2.2,1.53,0.24,16.67,40,8.01,"Side
"
,,,,,,,,,
-0.02,-1.01,0.07,2.32,1.53,0.31,16.36,40.75,7.18,"Side
"
,,,,,,,,,
-0.03,-1,0.08,2.5,1.59,0.31,17.07,39.84,7.69,"Side
"
,,,,,,,,,
-0.02,-1.01,0.07,2.38,1.59,0.24,17.05,40.73,6.96,"Side
"
,,,,,,,,,
-0.02,-1.01,0.07,1.34,1.71,0.31,16.89,40.38,7.23,"Side
"
,,,,,,,,,
-0.03,-1.01,0.07,3.36,1.46,0.31,16.99,40.37,7.58,"Side
"
,,,,,,,,,
-0.02,-1.01,0.08,1.95,1.65,0.24,16.78,40.01,6.81,"Side
"
,,,,,,,,,
-0.03,-1.01,0.06,1.22,1.71,0.24,17.15,40.14,7.41,"Side
"
,,,,,,,,,
-0.02,-1.01,0.08,-1.59,1.71,0.31,16.99,40.16,7.01,"Side
"
,,,,,,,,,
-0.03,-1.01,0.07,3.97,1.28,0.31,16.97,39.92,7.52,"Side
"
,,,,,,,,,
-0.02,-1,0.08,0.67,1.77,0.12,16.94,40.09,7.5,"Side
"
,,,,,,,,,
-0.02,-1.01,0.07,3.3,1.53,0.37,16.69,39.87,7.85,"Side
"
,,,,,,,,,
-0.03,-1.01,0.08,2.69,1.59,0.06,16.98,40.15,7.03,"Side
"
,,,,,,,,,
-0.03,-1.01,0.07,3.11,1.53,0.31,16.2,40.69,8.4,"Side
"
,,,,,,,,,
-0.03,-1.01,0.06,3.42,1.53,0.43,16.55,40.84,7.02,"Side
"
,,,,,,,,,
-0.03,-1.01,0.08,-0.49,1.71,0.18,17.09,40.81,7.95,"Side
"
,,,,,,,,,
-0.02,-1.01,0.08,0.49,1.34,0.37,16.33,41.24,7.35,"Side
"
,,,,,,,,,
-0.02,-1.01,0.08,-1.77,2.26,0.06,16.72,40.2,6.97,"Side
"
,,,,,,,,,
-0.03,-1,0.09,2.56,1.71,0.06,17.03,40.09,7.7,"Side
"
,,,,,,,,,
-0.03,-1.01,0.08,4.94,0.79,0.43,16.52,40.06,7.84,"Side
"
,,,,,,,,,
-0.02,-1.01,0.08,4.52,1.04,0.67,16.08,40.52,7.29,"Side
"
,,,,,,,,,
-0.02,-1.01,0.07,10.62,0.85,0.92,16.06,40.58,6.43,"Side
"
,,,,,,,,,
-0.02,-1.01,0.08,1.95,1.83,0.31,16.2,40.73,7.91,"Side
"
,,,,,,,,,
-0.03,-1.01,0.07,5.68,1.77,0.24,15.91,40.6,8.08,"Side
"
,,,,,,,,,
-0.02,-1.01,0.07,7.63,1.34,0.37,16.19,40.38,7.6,"Side
"
,,,,,,,,,
-0.03,-1.02,0.04,5.31,1.34,0.43,15.76,40.67,7.96,"Side
"
,,,,,,,,,
-0.02,-1.01,0.06,-3.91,1.89,0.12,16.69,40.95,8.28,"Side
"
,,,,,,,,,
-0.02,-1.01,0.07,-2.62,2.14,-0.12,16.53,40.27,9.45,"Side
"
,,,,,,,,,
-0.03,-1,0.08,3.05,1.53,0.06,16.92,40.38,7.13,"Side
"
,,,,,,,,,
-0.02,-1.01,0.07,4.46,1.16,0.37,16.28,40.22,8.4,"Side
"
,,,,,,,,,
-0.02,-1.01,0.08,5.49,1.16,0.61,16.43,40.47,7.64,"Side
"
,,,,,,,,,
-0.02,-1.01,0.05,9.58,1.46,0.49,16.04,40.59,8.61,"Side
"
,,,,,,,,,
-0.03,-1.01,0.05,6.16,1.89,-0.06,16.82,40.72,9.14,"Side
"
,,,,,,,,,
-0.03,-1.01,0.05,2.81,2.32,-0.12,16.64,40.32,8.41,"Side
"
,,,,,,,,,
-0.03,-1.02,0.04,2.08,1.77,0.37,16.85,40.34,7.84,"Side
"
,,,,,,,,,
-0.03,-1.02,0.05,-13.24,0.67,1.1,16.16,40.73,7.52,"Side
"
,,,,,,,,,
0.02,-1,0.09,-16.3,0.85,0.31,15.76,41.31,8,"Side
"
,,,,,,,,,
-0.02,-0.99,0.13,-7.69,1.83,-0.37,16.11,41.05,7.01,"Side
"
,,,,,,,,,
-0.03,-1.01,0.09,10.5,0.85,0.31,15.83,41.21,6.84,"Side
"
,,,,,,,,,
-0.03,-1,0.09,6.04,0.67,1.1,15.27,41.35,7.78,"Side
"
,,,,,,,,,
0.01,-1.02,0.07,6.47,-1.22,0.61,16.27,41.52,7.9,"Side
"
,,,,,,,,,
-0.03,-1,0.09,-2.5,2.26,-0.61,16.1,40.45,7.96,"Side
"
,,,,,,,,,
-0.03,-1.01,0.09,6.53,2.01,0.06,16.39,39.92,7.58,"Side
"
,,,,,,,,,
-0.02,-1.01,0.09,4.64,1.46,0.43,16.39,40.82,7.09,"Side
"
,,,,,,,,,
-0.02,-1.01,0.07,5.07,1.46,0.24,16.56,40.44,7.67,"Side
"
,,,,,,,,,
-0.03,-1.01,0.09,0.61,2.01,0.18,16.83,39.78,7.97,"Side
"
,,,,,,,,,
-0.02,-1.01,0.08,-5.74,2.75,0.18,16.38,40.01,7.34,"Side
"
,,,,,,,,,
-0.03,-1.02,0.08,-19.35,3.97,-0.43,16.81,40.27,6.43,"Side
"
,,,,,,,,,
-0.02,-0.99,0.14,-62.74,23.32,-3.78,16.32,41.27,6.09,"Side
"
,,,,,,,,,
-0.01,-0.98,0.21,-46.02,6.84,-0.06,15.23,42.04,4.3,"Side
"
,,,,,,,,,
-0.02,-0.96,0.27,-15.44,0.85,-0.12,15.59,41.44,3.49,"Side
"
,,,,,,,,,
-0.03,-0.98,0.25,12.02,1.16,-0.55,16.31,41.6,3.87,"Side
"
,,,,,,,,,
-0.02,-0.98,0.24,7.08,1.1,-0.06,15.49,41.47,4.06,"Side
"
,,,,,,,,,
-0.02,-0.98,0.23,11.47,1.77,-0.43,15.98,41.41,4.42,"Side
"
,,,,,,,,,
-0.03,-0.99,0.21,7.14,1.53,0.37,15.58,41.33,5.19,"Side
"
,,,,,,,,,
-0.02,-0.98,0.23,4.88,1.77,0.55,15.32,41.82,4.61,"Side
"
,,,,,,,,,
-0.02,-1,0.2,10.99,1.22,0.92,15.37,41.48,4.76,"Side
"
,,,,,,,,,
-0.02,-0.99,0.21,3.48,1.89,0.37,15.98,41.74,5.3,"Side
"
,,,,,,,,,
-0.02,-0.99,0.2,6.71,1.4,0,15.43,41.64,4.39,"Side
"
,,,,,,,,,
-0.03,-0.99,0.2,4.76,0.92,0.92,15.22,42.2,3.92,"Side
"
,,,,,,,,,
-0.02,-0.99,0.2,2.93,1.1,1.1,15.05,42.52,4.9,"Side
"
,,,,,,,,,
-0.02,-1,0.19,10.93,1.34,0.49,15.31,42.08,4.74,"Side
"
,,,,,,,,,
-0.02,-0.99,0.19,4.52,1.46,0.06,15.84,41.35,5.41,"Side
"
,,,,,,,,,
-0.02,-1,0.18,9.28,1.65,-0.06,15.39,42.07,5.64,"Side
"
,,,,,,,,,
-0.02,-1,0.17,1.65,1.4,-0.12,15.71,41.82,4.48,"Side
"
,,,,,,,,,
-0.03,-0.99,0.19,-2.99,2.2,0.12,16.11,41.67,5.69,"Side
"
,,,,,,,,,
-0.02,-1,0.18,0.67,1.46,0.73,15.61,41.56,5.65,"Side
"
,,,,,,,,,
-0.02,-0.99,0.2,-0.49,2.08,0.24,15.65,41.49,4.64,"Side
"
,,,,,,,,,
-0.02,-0.99,0.18,6.29,1.53,0.85,15.76,41.39,5.73,"Side
"
,,,,,,,,,
-0.02,-0.99,0.19,4.52,1.46,0.24,15.64,42.4,6.13,"Side
"
,,,,,,,,,
-0.02,-1,0.18,4.64,1.95,-0.31,15.58,42.05,6.26,"Side
"
,,,,,,,,,
-0.03,-0.98,0.16,1.95,1.65,-0.55,15.76,41.41,5.02,"Side
"
,,,,,,,,,
-0.03,-0.92,0.16,4.27,1.28,0.55,15.55,41.76,4.87,"Side
"
,,,,,,,,,
-0.02,-1.01,0.15,7.32,0.98,0.73,15.8,41.38,5.64,"Side
"
,,,,,,,,,
-0.03,-1.01,0.17,3.11,1.22,0.06,15.77,41.41,5.87,"Side
"
,,,,,,,,,
-0.02,-0.96,0.17,4.52,1.28,-0.12,15.78,41.3,4.9,"Side
"
,,,,,,,,,
-0.03,-0.98,0.16,6.9,1.4,0.06,16.06,41.27,5.24,"Side
"
,,,,,,,,,
-0.02,-1.01,0.17,1.28,1.46,0.43,15.25,40.8,6.09,"Side
"
,,,,,,,,,
-0.02,-0.98,0.18,1.83,1.71,0.12,15.7,41.03,4.48,"Side
"
,,,,,,,,,
-0.03,-0.99,0.16,5.13,1.4,0.24,15.77,40.99,6.29,"Side
"
,,,,,,,,,
-0.02,-1,0.17,-0.49,2.08,0.18,15.23,41.71,6.43,"Side
"
,,,,,,,,,
-0.02,-0.99,0.18,2.14,1.59,0.24,15.76,41.55,5.66,"Side
"
,,,,,,,,,
-0.03,-1,0.16,1.65,1.4,0.24,15.88,41.33,5.37,"Side
"
,,,,,,,,,
-0.03,-0.99,0.18,2.56,1.28,-0.06,15.71,41.02,6.08,"Side
"
,,,,,,,,,
-0.02,-1.01,0.14,6.16,0.98,0.67,15.1,41.66,4.98,"Side
"
,,,,,,,,,
-0.03,-1,0.17,-1.1,2.08,0.24,15.37,41.59,5.83,"Side
"
,,,,,,,,,
-0.03,-1,0.17,4.15,1.65,0.31,16.1,41.35,5.66,"Side
"
,,,,,,,,,
-0.02,-0.99,0.18,1.04,1.46,0.18,15.83,41.14,5.05,"Side
"
,,,,,,,,,
-0.03,-1,0.17,7.75,1.53,0.43,15.69,41.69,6.48,"Side
"
,,,,,,,,,
-0.02,-1,0.17,0.43,1.89,0.18,15.49,41.31,5.14,"Side
"
,,,,,,,,,
-0.02,-0.99,0.17,4.7,1.4,0.31,15.75,41.33,6.82,"Side
"
,,,,,,,,,
-0.03,-1,0.17,-0.18,1.77,0.12,15.75,41.37,6.01,"Side
"
,,,,,,,,,
-0.02,-1,0.16,5.31,1.22,0.55,15.63,41.81,5.8,"Side
"
,,,,,,,,,
-0.02,-1,0.17,0.85,1.77,0.18,15.81,41.09,5.29,"Side
"
,,,,,,,,,
-0.02,-1,0.17,1.95,1.53,0.12,15.38,41.39,5.05,"Side
"
,,,,,,,,,
-0.03,-0.99,0.17,3.85,1.53,0.31,15.8,41.58,4.98,"Side
"
,,,,,,,,,
-0.02,-1,0.17,1.83,1.89,0.18,15.91,41.58,5.42,"Side
"
,,,,,,,,,
-0.03,-1,0.17,4.64,1.59,0.12,15.82,41.37,5.83,"Side
"
,,,,,,,,,
-0.03,-0.99,0.17,3.23,1.46,0.24,15.98,41.72,5.37,"Side
"
,,,,,,,,,
-0.02,-0.99,0.16,2.99,1.4,0.24,15.86,41.52,6.49,"Side
"
,,,,,,,,,
-0.03,-1,0.16,4.27,1.53,0.31,16.02,41.65,6.12,"Side
"
,,,,,,,,,
-0.02,-1,0.16,3.11,1.65,0.06,16.04,41,5.48,"Side
"
,,,,,,,,,
-0.03,-1,0.15,3.66,1.59,0.55,15.78,41.87,5.52,"Side
"
,,,,,,,,,
-0.02,-1,0.17,1.46,1.89,0.31,16.21,41.94,5.77,"Side
"
,,,,,,,,,
-0.02,-1,0.15,2.69,1.77,0.18,16.03,41.26,6.53,"Side
"
,,,,,,,,,
-0.03,-1,0.16,2.14,1.71,0.31,15.87,41.42,5.62,"Side
"
,,,,,,,,,
-0.02,-1,0.16,2.87,1.59,0.31,15.86,41.25,6.04,"Side
"
,,,,,,,,,
-0.03,-1,0.16,2.08,1.53,0.37,15.52,41.72,5.46,"Side
"
,,,,,,,,,
-0.02,-1,0.15,1.95,1.83,0.31,16.05,41.39,6.07,"Side
"
,,,,,,,,,
-0.03,-0.99,0.16,0.73,1.83,0.06,15.98,41.04,5.51,"Side
"
,,,,,,,,,
-0.03,-1,0.16,2.14,1.53,0.49,15.63,41.85,5.69,"Side
"
,,,,,,,,,
-0.02,-1,0.16,6.1,1.22,0.61,15.54,42.07,6.05,"Side
"
,,,,,,,,,
-0.03,-1,0.15,3.05,1.4,0.55,16.02,41.44,6.56,"Side
"
,,,,,,,,,
-0.03,-1.01,0.15,4.88,1.83,0.12,15.72,41.19,6.16,"Side
"
,,,,,,,,,
-0.02,-1,0.15,-7.87,1.89,0.37,15.28,41.49,5.92,"Side
"
,,,,,,,,,
-0.03,-1,0.17,3.66,1.65,0.98,15.36,41.46,6.47,"Side
"
,,,,,,,,,
-0.02,-1,0.15,1.53,1.59,0.79,14.86,41.91,6.36,"Side
"
,,,,,,,,,
-0.02,-0.99,0.17,1.89,2.08,-0.37,15.49,41.59,5.11,"Side
"
,,,,,,,,,
-0.03,-1,0.17,7.08,1.53,-0.73,15.37,41.25,6.74,"Side
"
,,,,,,,,,
-0.03,-1,0.15,12.45,0.43,0.67,15.86,40.89,6.19,"Side
"
,,,,,,,,,
-0.03,-1.01,0.13,11.66,1.4,0.98,16.31,40.8,5.7,"Side
"
,,,,,,,,,
-0.02,-1,0.14,-2.32,2.26,-0.24,15.64,41.98,6.38,"Side
"
,,,,,,,,,
-0.03,-1,0.14,-3.78,2.2,0.49,16.35,40.54,6.98,"Side
"
,,,,,,,,,
-0.02,-1,0.14,-2.26,1.59,0.98,15.84,41.14,5.74,"Side
"
,,,,,,,,,
-0.02,-0.99,0.18,-4.27,1.89,0.43,15.84,41.24,5.66,"Side
"
,,,,,,,,,
-0.02,-1,0.16,1.77,1.53,0.24,15.93,41.36,5.76,"Side
"
,,,,,,,,,
-0.02,-1,0.16,1.22,2.01,-0.06,16.16,41.32,5.82,"Side
"
,,,,,,,,,
-0.03,-1,0.16,8,1.34,-0.31,15.95,40.77,5.6,"Side
"
,,,,,,,,,
-0.03,-1,0.14,6.71,1.22,-0.06,16,41.2,6.38,"Side
"
,,,,,,,,,
-0.03,-1,0.14,6.35,1.4,0.49,15.89,41.47,6.73,"Side
"
,,,,,,,,,
-0.02,-1,0.15,3.23,1.71,0.79,15.78,41.67,6.49,"Side
"
,,,,,,,,,
-0.02,-1,0.14,4.76,1.83,0.61,15.95,40.88,6.07,"Side
"
,,,,,,,,,
-0.03,-1,0.14,1.77,1.95,0.31,15.88,40.93,6.41,"Side
"
,,,,,,,,,
-0.02,-1,0.15,4.09,1.16,0.73,15.73,41.36,5.96,"Side
"
,,,,,,,,,
-0.03,-0.99,0.15,6.04,0.73,0.31,15.28,41.48,7.23,"Side
"
,,,,,,,,,
-0.03,-1.01,0.11,18.74,-0.67,0.92,15.2,41.48,6.54,"Side
"
,,,,,,,,,
-0.02,-1.01,0.11,6.9,-1.22,0.85,15.37,41.37,6.74,"Side
"
,,,,,,,,,
-0.02,-1,0.11,-1.77,1.83,0.43,15.26,41.61,6.32,"Side
"
,,,,,,,,,
-0.03,-1.01,0.11,8.36,1.83,0.31,15.55,41.13,6.4,"Side
"
,,,,,,,,,
-0.02,-1,0.11,3.66,1.77,0.49,15.75,41.16,6.84,"Side
"
,,,,,,,,,
-0.02,-1,0.11,4.88,1.16,0.67,15.27,41.78,7.46,"Side
"
,,,,,,,,,
-0.02,-1.01,0.1,3.48,1.28,0.18,15.69,41.33,7.9,"Side
"
,,,,,,,,,
-0.02,-1.01,0.11,0.43,1.59,-0.06,15.73,41.2,8.17,"Side
"
,,,,,,,,,
-0.03,-1,0.11,1.04,1.65,0.49,15.27,41.26,7.2,"Side
"
,,,,,,,,,
-0.02,-1.01,0.1,-1.59,2.32,0.06,15.31,41.31,7.04,"Side
"
,,,,,,,,,
-0.03,-1,0.12,0.12,1.83,0.18,16.24,41.13,7.39,"Side
"
,,,,,,,,,
-0.02,-1,0.11,4.39,1.1,0.55,15.11,41.2,6.48,"Side
"
,,,,,,,,,
-0.02,-1,0.11,3.78,1.59,0.18,15.34,42,6.45,"Side
"
,,,,,,,,,
-0.03,-1.01,0.11,0.55,2.2,-0.31,15.61,41.1,5.86,"Side
"
,,,,,,,,,
-0.03,-1,0.12,0.73,1.89,0,16.13,41.05,5.33,"Side
"
,,,,,,,,,
-0.03,-1,0.12,-2.08,2.14,0,16.03,41,7.08,"Side
"
,,,,,,,,,
-0.02,-1.07,0.15,0.98,1.77,0.61,16.05,41.03,6.63,"Side
"
,,,,,,,,,
-0.03,-1.07,0.11,8.79,1.46,0.92,16.31,41.38,6.77,"Side
"
,,,,,,,,,
-0.01,-1.03,0.11,6.41,1.34,0.18,15.15,41.33,5.79,"Side
"
,,,,,,,,,
-0.03,-1.02,0.12,5.19,1.53,-0.12,16.25,40.92,6.24,"Side
"
,,,,,,,,,
-0.03,-1.02,0.1,3.78,1.22,0,16.43,41.61,6.79,"Side
"
,,,,,,,,,
-0.02,-1.02,0.1,6.04,1.16,0.73,16.3,41.49,6.63,"Side
"
,,,,,,,,,
-0.02,-1.02,0.12,-2.75,2.26,-0.24,15.76,40.91,6.48,"Side
"
,,,,,,,,,
-0.03,-1.02,0.11,4.21,1.83,0.18,16.02,41.32,5.98,"Side
"
,,,,,,,,,
-0.03,-1,0.12,-0.73,2.44,-0.12,16.17,40.91,5.97,"Side
"
,,,,,,,,,
-0.02,-1.01,0.12,1.16,1.65,0,16.13,40.81,6.86,"Side
"
,,,,,,,,,
-0.03,-1.01,0.11,5.19,1.16,0.43,16.43,41.5,5.8,"Side
"
,,,,,,,,,
-0.02,-1,0.11,4.33,1.59,0.24,16.63,40.26,6.77,"Side
"
,,,,,,,,,
-0.03,-1,0.11,5.62,1.4,0.37,16.38,41.05,7.43,"Side
"
,,,,,,,,,
-0.03,-1.01,0.1,7.57,0.79,0.43,16.31,40.88,6.96,"Side
"
,,,,,,,,,
-0.03,-1.01,0.09,4.64,1.71,-0.18,16.17,40.36,6.21,"Side
"
,,,,,,,,,
-0.03,-1,0.1,2.32,2.08,0.18,16.55,40.39,7.29,"Side
"
,,,,,,,,,
-0.02,-1.01,0.09,4.94,1.53,0.24,16.8,40.66,5.58,"Side
"
,,,,,,,,,
-0.03,-1.01,0.09,4.82,1.95,0.43,16.11,40.95,8,"Side
"
,,,,,,,,,
-0.03,-1.01,0.09,3.91,1.71,0.37,16.64,40.27,6.56,"Side
"
,,,,,,,,,
-0.02,-1.01,0.09,3.85,1.34,0.43,16.21,40.08,7.13,"Side
"
,,,,,,,,,
-0.03,-1,0.09,1.46,1.71,0.12,16.36,40.28,6.54,"Side
"
,,,,,,,,,
-0.02,-1.01,0.09,3.23,1.28,0.31,16.65,40.6,7.06,"Side
"
,,,,,,,,,
-0.03,-1.01,0.09,2.5,1.46,0.06,16.14,40.64,7.69,"Side
"
,,,,,,,,,
-0.03,-1,0.09,2.01,1.53,0.24,16.26,40.12,7.17,"Side
"
,,,,,,,,,
-0.03,-1,0.09,1.65,1.59,0.18,16.03,39.75,7.95,"Side
"
,,,,,,,,,
-0.03,-1,0.09,3.91,1.4,0.18,16.42,40.06,7.21,"Side
"
,,,,,,,,,
-0.03,-1.01,0.08,3.3,1.83,0.37,16.61,40.99,6.27,"Side
"
,,,,,,,,,
-0.03,-1,0.09,-0.67,1.59,0.18,15.92,40.8,8.33,"Side
"
,,,,,,,,,
-0.02,-1,0.1,3.11,1.53,0.37,16.54,40.41,7.58,"Side
"
,,,,,,,,,
-0.03,-1.01,0.08,4.27,1.65,0.49,16.19,40.69,6.91,"Side
"
,,,,,,,,,
-0.03,-1,0.09,2.38,1.22,0.43,16.38,41.32,7.7,"Side
"
,,,,,,,,,
-0.03,-1.01,0.09,2.81,1.4,0.85,15.98,40.8,7.35,"Side
"
,,,,,,,,,
-0.02,-1.01,0.07,7.69,1.04,0.67,16.28,41.49,8.24,"Side
"
,,,,,,,,,
-0.02,-1.01,0.08,-2.75,1.71,-0.37,16.05,40.87,7.46,"Side
"
,,,,,,,,,
-0.03,-1.01,0.09,-2.32,2.14,-0.24,16.56,41.27,6.77,"Side
"
,,,,,,,,,
-0.02,-1,0.1,1.1,1.77,0.73,16.39,39.94,7.1,"Side
"
,,,,,,,,,
-0.02,-1.01,0.08,3.85,1.71,0.18,16.37,40.49,7.71,"Side
"
,,,,,,,,,
-0.03,-1,0.1,0.12,1.59,0.06,16.21,40.77,6.53,"Side
"
,,,,,,,,,
-0.03,-1.01,0.08,-0.55,1.71,-0.12,16.7,40.83,8.17,"Side
"
,,,,,,,,,
-0.03,-1.01,0.09,4.88,1.59,0.49,16.76,40.81,7.96,"Side
"
,,,,,,,,,
-0.02,-1.01,0.1,4.09,1.83,0.43,16.59,40.19,7.37,"Side
"
,,,,,,,,,
-0.02,-0.99,0.14,22.16,2.32,0.55,17,40.11,8.12,"Side
"
,,,,,,,,,
0.01,-1.02,0.02,61.22,-17.09,0.24,16.94,39.88,9.02,"Side
"
,,,,,,,,,
-0.05,-1.02,-0.04,23.19,-6.04,3.11,17.8,39.11,10.1,"Side
"
,,,,,,,,,
-0.03,-1.02,-0.04,5.49,0.92,0.85,16.98,39.53,11.02,"Side
"
,,,,,,,,,
-0.02,-1.01,-0.01,-5.31,1.1,0.55,17.05,40.19,9.88,"Side
"
,,,,,,,,,
-0.04,-1.02,-0.02,1.4,-2.26,0.67,16.69,39.88,11.04,"Side
"
,,,,,,,,,
-0.02,-1.02,0,-0.06,-6.35,0.43,16.83,40.08,9.72,"Side
"
,,,,,,,,,
-0.01,-1.02,0.01,-9.77,-3.6,-0.12,16.75,40.15,10.33,"Side
"
,,,,,,,,,
0.03,-0.98,0.12,-4.03,-42.18,0.49,17.75,40.03,9.01,"Side
"
,,,,,,,,,
-0.05,-1.02,-0.02,34.55,-32.35,2.2,18.32,39.66,9.8,"Side
"
,,,,,,,,,
-0.03,-1.01,-0.01,37.78,-46.33,0.18,18.6,40.69,10.27,"Side
"
,,,,,,,,,
-0.02,-1.01,-0.12,38.7,-44.56,-2.01,19.91,39.54,10.38,"Side
"
,,,,,,,,,
-0.02,-1.02,-0.09,14.16,-7.2,-0.55,20.23,39.73,10.9,"Side
"
,,,,,,,,,
-0.03,-1.02,-0.16,-1.89,-16.17,-1.89,20.65,39.03,11.15,"Side
"
,,,,,,,,,
-0.03,-0.99,0.03,-11.6,7.81,0.98,21.12,39.75,10.62,"Side
"
,,,,,,,,,
-0.02,-1.01,-0.08,4.09,2.5,0.31,20.78,39.26,9.41,"Side
"
,,,,,,,,,
-0.01,-1.01,-0.1,3.66,7.75,0.73,20.75,39.2,11.15,"Side
"
,,,,,,,,,
-0.06,-1.02,-0.12,8.85,4.39,0.37,21.53,39.32,10.35,"Side
"
,,,,,,,,,
-0.03,-1.01,-0.08,-6.53,3.97,0.18,20.96,39.32,10.93,"Side
"
,,,,,,,,,
-0.03,-1.01,-0.1,-1.1,2.87,0.37,21.42,39.55,11.58,"Side
"
,,,,,,,,,
-0.03,-1.01,-0.09,-5.98,3.66,0.61,21.12,38.54,11.4,"Side
"
,,,,,,,,,
-0.02,-1.01,-0.05,-0.06,4.46,0.49,20.85,39.31,9.78,"Side
"
,,,,,,,,,
-0.03,-1.01,-0.07,7.39,1.77,0.37,20.43,39.04,10.29,"Side
"
,,,,,,,,,
-0.05,-1.05,-0.16,-5.8,6.96,0.49,20.52,39.48,10.18,"Side
"
,,,,,,,,,
